Date;LREN3.SA;PETR4.SA;VALE3.SA;WEGE3.SA
2005-07-29;1,0802476406097412;4,46958589553833;9,335456848144531;0,8090046644210815
2005-08-01;1,0809528827667236;4,562274932861328;9,278368949890137;0,8090046644210815
2005-08-02;1,0875297784805298;4,6639862060546875;9,455585479736328;0,8090046644210815
2005-08-03;1,0922272205352783;4,691874980926514;9,509108543395996;0,8090046644210815
2005-08-04;1,0922272205352783;4,642660617828369;9,396119117736816;0,8090046644210815
2005-08-05;1,0922272205352783;4,683671474456787;9,336650848388672;0,8090046644210815
2005-08-08;1,1039713621139526;4,7718505859375;9,550738334655762;0,8090046644210815
2005-08-09;1,1157163381576538;4,8481340408325195;9,702977180480957;0,8090046644210815
2005-08-10;1,1039713621139526;4,872331142425537;9,75293254852295;0,8090046644210815
2005-08-11;1,1039713621139526;4,929749011993408;9,720818519592285;0,8090046644210815
2005-08-12;1,1039713621139526;5,019979476928711;9,776718139648438;0,8090046644210815
2005-08-15;1,150949239730835;5,0441741943359375;9,842138290405273;0,8090046644210815
2005-08-16;1,150949239730835;4,954356670379639;9,604260444641113;0,8090046644210815
2005-08-17;1,216718316078186;4,84362268447876;9,562630653381348;0,8090046644210815
2005-08-18;1,19792640209198;4,845673084259033;9,455585479736328;0,8090046644210815
2005-08-19;1,150949239730835;4,913344860076904;9,65659236907959;0,8090046644210815
2005-08-22;1,150949239730835;5,011776924133301;9,858783721923828;0,8090046644210815
2005-08-23;1,150949239730835;4,934261322021484;9,694649696350098;0,8090046644210815
2005-08-24;1,150949239730835;5,073296070098877;9,455585479736328;0,8090046644210815
2005-08-25;1,2214152812957764;5,093801498413086;9,633991241455078;0,8090046644210815
2005-08-26;1,1742029190063477;4,995780944824219;9,57452392578125;0,8090046644210815
2005-08-29;1,1955777406692505;5,106103897094727;9,64588737487793;0,8090046644210815
2005-08-30;1,19792640209198;5,206587791442871;9,633991241455078;0,8090046644210815
2005-08-31;1,1744376420974731;5,3316755294799805;9,64588737487793;0,8090046644210815
2005-09-01;1,1720893383026123;5,3316755294799805;9,788614273071289;0,8090046644210815
2005-09-02;1,1720893383026123;5,3316755294799805;9,96107292175293;0,8090046644210815
2005-09-05;1,1720893383026123;5,3316755294799805;10,169215202331543;0,8090046644210815
2005-09-06;1,1744376420974731;5,3316755294799805;10,080012321472168;0,8090046644210815
2005-09-08;1,1744376420974731;5,3316755294799805;10,02649211883545;0,8090046644210815
2005-09-09;1,1744376420974731;5,553144931793213;10,222735404968262;0,8090046644210815
2005-09-12;1,1744376420974731;5,577753067016602;10,228683471679688;0,8090046644210815
2005-09-13;1,1744376420974731;5,520336627960205;10,109749794006348;0,8090046644210815
2005-09-14;1,1744376420974731;5,607282638549805;10,193001747131348;0,8090046644210815
2005-09-15;1,1744376420974731;5,630250453948975;10,454667091369629;0,8090046644210815
2005-09-16;1,2918816804885864;5,704072952270508;10,882845878601074;0,8090046644210815
2005-09-19;1,2918816804885864;5,848438739776611;10,811482429504395;0,8090046644210815
2005-09-20;1,2681585550308228;5,851718902587891;10,744874000549316;0,8090046644210815
2005-09-21;1,2672185897827148;6,0715484619140625;11,322917938232422;0,8090046644210815
2005-09-22;1,2683931589126587;5,91241979598999;11,322917938232422;0,8090046644210815
2005-09-23;1,280137538909912;5,8697638511657715;11,602422714233398;0,8090046644210815
2005-09-26;1,2449042797088623;5,7746148109436035;11,733254432678223;0,8090046644210815
2005-09-27;1,247253179550171;5,902575969696045;11,69043254852295;0,8090046644210815
2005-09-28;1,2449042797088623;5,974758625030518;11,73801040649414;0,8090046644210815
2005-09-29;1,2683931589126587;5,830392837524414;11,751094818115234;0,8090046644210815
2005-09-30;1,2918816804885864;5,848438739776611;11,774882316589355;0,8090046644210815
2005-10-03;1,3858364820480347;5,90585470199585;11,641670227050781;0,8090046644210815
2005-10-04;1,3623483180999756;5,67618465423584;11,459694862365723;0,8090046644210815
2005-10-05;1,337920069694519;5,372689247131348;10,872138023376465;0,8090046644210815
2005-10-06;1,2683931589126587;5,167624473571777;10,42969036102295;0,8090046644210815
2005-10-07;1,280137538909912;5,200435161590576;10,52602767944336;0,8090046644210815
2005-10-10;1,297753930091858;5,167624473571777;10,89473819732666;0,8090046644210815
2005-10-11;1,3012770414352417;5,266054630279541;11,025569915771484;0,8090046644210815
2005-10-13;1,2683931589126587;5,151220798492432;10,543871879577637;0,8090046644210815
2005-10-14;1,2683931589126587;5,115126609802246;10,703246116638184;0,8090046644210815
2005-10-17;1,2683931589126587;5,272617340087891;10,585500717163086;0,8090046644210815
2005-10-18;1,25547456741333;4,98716926574707;10,23939037322998;0,8090046644210815
2005-10-19;1,2681585550308228;5,085598468780518;10,252470016479492;0,8090046644210815
2005-10-20;1,280137538909912;4,83296012878418;9,96107292175293;0,8090046644210815
2005-10-21;1,3036260604858398;5,016696929931641;10,371410369873047;0,8090046644210815
2005-10-24;1,3435572385787964;5,293943405151367;10,759150505065918;0,8090046644210815
2005-10-25;1,3153709173202515;5,26933479309082;10,579554557800293;0,8090046644210815
2005-10-26;1,2918816804885864;5,249650478363037;10,811482429504395;0,8090046644210815
2005-10-27;1,3010421991348267;5,095442295074463;10,639022827148438;0,8090046644210815
2005-10-28;1,3153709173202515;5,110205173492432;10,686595916748047;0,8090046644210815
2005-10-31;1,4093254804611206;5,2841033935546875;11,081475257873535;0,8090046644210815
2005-11-01;1,416841983795166;5,367767333984375;11,394280433654785;0,8090046644210815
2005-11-03;1,4563031196594238;5,51213264465332;11,53581714630127;0,8090046644210815
2005-11-04;1,468047022819519;5,348082065582275;11,238470077514648;0,8090046644210815
2005-11-07;1,5009315013885498;5,307068347930908;11,36929988861084;0,8090046644210815
2005-11-08;1,4915367364883423;5,39729642868042;11,25036334991455;0,8090046644210815
2005-11-09;1,479791283607483;5,387453556060791;11,1088285446167;0,8090046644210815
2005-11-10;1,515025019645691;5,215200424194336;10,752012252807617;0,8090046644210815
2005-11-11;1,4917709827423096;5,060990333557129;10,859055519104004;0,8090046644210815
2005-11-14;1,489187479019165;5,100365161895752;10,81267261505127;0,8090046644210815
2005-11-16;1,554956078529358;5,249650478363037;10,96610164642334;0,8090046644210815
2005-11-17;1,627771258354187;5,333316326141357;11,299128532409668;0,8090046644210815
2005-11-18;1,6160264015197754;5,3644866943359375;11,33481216430664;0,8090046644210815
2005-11-21;1,7029353380203247;5,42026424407959;11,394280433654785;0,8090046644210815
2005-11-22;1,7029353380203247;5,610562801361084;11,5191650390625;0,8090046644210815
2005-11-23;1,7851461172103882;5,667981147766113;11,833155632019043;0,8090046644210815
2005-11-24;1,9025901556015015;5,618765354156494;11,698763847351074;0,8090046644210815
2005-11-25;1,9002412557601929;5,622048377990723;11,761798858642578;0,8090046644210815
2005-11-28;1,7940715551376343;5,415341854095459;11,453747749328613;0,8090046644210815
2005-11-29;1,7499128580093384;5,520336627960205;11,488239288330078;0,8090046644210815
2005-11-30;1,7381681203842163;5,618765354156494;11,382383346557617;0,8090046644210815
2005-12-01;1,7616568803787231;5,741804122924805;11,74990177154541;0,8090046644210815
2005-12-02;1,7440398931503296;5,836956024169922;11,757039070129395;0,8090046644210815
2005-12-05;1,7381681203842163;5,82219123840332;11,548898696899414;0,8090046644210815
2005-12-06;1,7687040567398071;5,889450550079346;11,382383346557617;0,8090046644210815
2005-12-07;1,7616568803787231;5,845158100128174;10,972047805786133;0,8090046644210815
2005-12-08;1,7198480367660522;5,896013259887695;11,013675689697266;0,8090046644210815
2005-12-09;1,6911901235580444;5,9222612380981445;11,274149894714355;0,8090046644210815
2005-12-12;1,665354609489441;5,953432559967041;11,27534008026123;0,8090046644210815
2005-12-13;1,6442131996154785;5,994444847106934;11,394280433654785;0,8090046644210815
2005-12-14;1,6886075735092163;6,045300006866455;11,30031681060791;0,8090046644210815
2005-12-15;1,773402214050293;5,955073356628418;11,257499694824219;0,8090046644210815
2005-12-16;1,773402214050293;5,955073356628418;11,418066024780273;0,8090046644210815
2005-12-19;1,8015875816345215;5,953432559967041;11,406173706054688;0,8090046644210815
2005-12-20;1,7957160472869873;5,955073356628418;11,269394874572754;0,8090046644210815
2005-12-21;1,8250771760940552;6,038738250732422;11,441855430603027;0,8090046644210815
2005-12-22;1,8039367198944092;6,05350399017334;11,477533340454102;0,8090046644210815
2005-12-23;1,7851461172103882;6,012490272521973;11,370491981506348;0,8090046644210815
2005-12-26;1,7851461172103882;5,994444847106934;11,281286239624023;0,8090046644210815
2005-12-27;1,7851461172103882;5,955073356628418;11,33243179321289;0,8090046644210815
2005-12-28;1,7616568803787231;6,05350399017334;11,382383346557617;0,8090046644210815
2005-12-29;1,7614222764968872;6,104358673095703;11,358596801757812;0,8090046644210815
2006-01-02;1,7616568803787231;6,336940288543701;11,394280433654785;0,8090046644210815
2006-01-03;1,8605444431304932;6,5365800857543945;11,846245765686035;0,8090046644210815
2006-01-04;1,9707069396972656;6,5681939125061035;12,030600547790527;0,8090046644210815
2006-01-05;2,09637188911438;6,554882526397705;12,01275634765625;0,8090046644210815
2006-01-06;2,113987684249878;6,796114921569824;12,156672477722168;0,8090046644210815
2006-01-09;2,131605625152588;6,7944512367248535;12,131696701049805;0,8090046644210815
2006-01-10;2,1116394996643066;6,806097030639648;12,072226524353027;0,8090046644210815
2006-01-11;2,1842198371887207;7,037345886230469;12,536084175109863;0,8090046644210815
2006-01-12;2,2079434394836426;7,095577239990234;12,785857200622559;0,8090046644210815
2006-01-13;2,210292100906372;7,087258815765381;12,751365661621094;0,8090046644210815
2006-01-16;2,193614959716797;7,228671073913574;12,999943733215332;0,8090046644210815
2006-01-17;2,149221181869507;7,120532512664795;12,846511840820312;0,8090046644210815
2006-01-18;2,092848539352417;7,050658702850342;12,690707206726074;0,8090046644210815
2006-01-19;2,1257331371307373;7,270264625549316;13,085578918457031;0,8090046644210815
2006-01-20;2,1351282596588135;7,361762523651123;12,744229316711426;0,8090046644210815
2006-01-23;2,1257331371307373;7,436629772186279;12,561060905456543;0,8090046644210815
2006-01-24;2,148986339569092;7,578042984008789;12,976154327392578;0,8090046644210815
2006-01-25;2,148986339569092;7,578042984008789;12,976154327392578;0,8090046644210815
2006-01-26;2,1609668731689453;7,5697245597839355;13,129586219787598;0,8090046644210815
2006-01-27;2,254920721054077;7,484877109527588;13,14267349243164;0,8090046644210815
2006-01-30;2,2196877002716064;7,707810401916504;13,190244674682617;0,8090046644210815
2006-01-31;2,2079434394836426;7,819275856018066;13,462614059448242;0,8090046644210815
2006-02-01;2,2079434394836426;7,777685165405273;13,404332160949707;0,8090046644210815
2006-02-02;2,1257331371307373;7,436629772186279;12,999943733215332;0,8090046644210815
2006-02-03;2,0904996395111084;7,35178279876709;12,80964183807373;0,8090046644210815
2006-02-06;2,1961991786956787;7,544766426086426;12,756118774414062;0,8090046644210815
2006-02-07;2,2079434394836426;7,217024803161621;12,346975326538086;0,8090046644210815
2006-02-08;2,314816474914551;7,075612545013428;12,214954376220703;0,8090046644210815
2006-02-09;2,3723645210266113;7,0207109451293945;12,363624572753906;0,8090046644210815
