Date;AAPL;KO;META;MS;MSFT
2013-05-03;13.879973411560059;30.822845458984375;28.309999465942383;18.270814895629883;27.77399444580078
2013-05-06;14.210948944091797;30.706085205078125;27.56999969482422;18.688251495361328;27.9896183013916
2013-05-07;14.147717475891113;31.158506393432617;26.889999389648438;18.680217742919922;27.624711990356445
2013-05-08;14.3074951171875;30.983379364013672;27.1200008392334;19.00132179260254;27.359329223632812
2013-05-09;14.182672500610352;30.735280990600586;27.040000915527344;18.79261016845703;27.08565902709961
2013-05-10;14.064684867858887;30.75717544555664;26.68000030517578;19.21807098388672;27.110530853271484
2013-05-13;14.119644165039062;30.786354064941406;26.81999969482422;19.009357452392578;27.392498016357422
2013-05-14;13.781819343566895;31.02716636657715;27.06999969482422;19.482988357543945;28.002153396606445
2013-05-15;13.315760612487793;31.31903648376465;26.600000381469727;19.956613540649414;28.269393920898438
2013-05-16;13.49367904663086;31.443099975585938;26.1299991607666;19.73183250427246;28.461475372314453
2013-05-17;13.452688217163086;31.35553550720215;26.25;20.221521377563477;29.121238708496094
2013-05-20;13.752946853637695;30.925010681152344;25.760000228881836;20.125186920166016;29.296621322631836
2013-05-21;13.651412010192871;30.89582061767578;25.65999984741211;20.165328979492188;29.104543685913086
2013-05-22;13.703887939453125;30.830148696899414;25.15999984741211;19.828166961669922;28.904104232788086
2013-05-23;13.728412628173828;30.596641540527344;25.059999465942383;19.46692657470703;28.519935607910156
2013-05-24;13.82187557220459;30.822845458984375;24.309999465942383;19.547204971313477;28.620159149169922
2013-05-28;13.706680297851562;31.04904556274414;24.100000381469727;19.852251052856445;29.24651336669922
2013-05-29;13.81566333770752;30.20989227294922;23.31999969482422;20.05294418334961;29.12959861755371
2013-05-30;14.021526336669922;29.750185012817383;24.549999237060547;20.727256774902344;29.254854202270508
2013-05-31;13.964086532592773;29.181005477905273;24.350000381469727;20.791479110717773;29.14628028869629
2013-06-03;13.994824409484863;29.779361724853516;23.850000381469727;20.590789794921875;29.722543716430664
2013-06-04;13.951042175292969;30.224483489990234;23.520000457763672;20.446287155151367;29.221450805664062
2013-06-05;13.82063102722168;29.662616729736328;22.899999618530273;20.093080520629883;29.046077728271484
2013-06-06;13.614151954650879;29.764766693115234;22.969999313354492;20.398134231567383;29.196401596069336
2013-06-07;13.718168258666992;30.21718406677246;23.290000915527344;21.674516677856445;29.789342880249023
2013-06-10;13.627501487731934;30.04935646057129;24.329999923706055;21.794923782348633;29.62232208251953
2013-06-11;13.587447166442871;29.764766693115234;24.030000686645508;20.944007873535156;29.0961856842041
2013-06-12;13.419465065002441;29.676607131958008;23.770000457763672;20.526567459106445;29.229812622070312
2013-06-13;13.536524772644043;29.691293716430664;23.729999542236328;21.168779373168945;28.9959774017334
2013-06-14;13.353023529052734;29.639860153198242;23.6299991607666;20.735288619995117;28.728727340698242
2013-06-17;13.413568496704102;29.889678955078125;24.020000457763672;21.040334701538086;29.229812622070312
